Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P33122	P33419	TYE7	SPC29	O6233	LPH3W	S000005871	S000006045	22875988:0018:HT
P33122	P33420	TYE7	NIP100	O6233		S000005871	S000006095	22875988:0018:HT
P33122	P33895	TYE7	NUF2	O6233		S000005871	S000005430	22875988:0018:HT
P33122	P34237	TYE7	COY1	O6233		S000005871	S000001662	22875988:0018:HT
P33122	P35736	TYE7	P35736	O6233	YKL263|YKL301	S000005871	S000001533	22875988:0018:HT
P33122	P36016	TYE7	LHS1	O6233	YKL355	S000005871	S000001556	22875988:0018:HT
P33122	P36022	TYE7	DYN1	O6233		S000005871	S000001762	22875988:0018:HT
P33122	P36049	TYE7	EBP2	O6233	YKL636	S000005871	S000001655	22875988:0018:HT
P33122	P36056	TYE7	RSM22	O6233	YKL610	S000005871	S000001638	22875988:0018:HT
P33122	P36118	TYE7	NTR2	O6233		S000005871	S000001730	22875988:0018:HT
P33122	P36528	TYE7	MRPL17	O6233	N0864	S000005871	S000005196	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33122	P38065	TYE7	APL3	O6233	YBL0412	S000005871	S000000133	22875988:0018:HT
P33122	P38144	TYE7	ISW1	O6233	YBR1633	S000005871	S000000449	22875988:0018:HT
P33122	P38255	TYE7	RXT2	O6233	YBR0822	S000005871	S000000299	22875988:0018:HT
P33122	P38270	TYE7	ATG14	O6233	YBR1003	S000005871	S000000332	22875988:0018:HT
P33122	P38282	TYE7	SPP381	O6233	YBR1202	S000005871	S000000356	22875988:0018:HT
P33122	P38753	TYE7	HSE1	O6233		S000005871	S000000994	22875988:0018:HT
P33122	P38764	TYE7	RPN1	O6233		S000005871	S000001069	22875988:0018:HT
P33122	P38822	TYE7	BZZ1	O6233		S000005871	S000001156	22875988:0018:HT
P33122	P38854	TYE7	TDA11	O6233		S000005871	S000001202	22875988:0018:HT
P33122	P38934	TYE7	BFR1	O6233		S000005871	S000005724	22875988:0018:HT
P33122	P39013	TYE7	END3	O6233	N2307	S000005871	S000005028	22875988:0018:HT
P33122	P39734	TYE7	FRT2	O6233		S000005871	S000000026	22875988:0018:HT
P33122	P39926	TYE7	SSO2	O6233	YM8010.13C	S000005871	S000004795	22875988:0018:HT
P33122	P39929	TYE7	SNF7	O6233		S000005871	S000004015	22875988:0018:HT
P33122	P40014	TYE7	SPC25	O6233		S000005871	S000000820	22875988:0018:HT
P33122	P40061	TYE7	TSC11	O6233		S000005871	S000000895	22875988:0018:HT
P33122	P40080	TYE7	VFA1	O6233	SYGP-ORF44	S000005871	S000000930	22875988:0018:HT
P33122	P40314	TYE7	BTT1	O6233	YD9320A.02	S000005871	S000002660	22875988:0018:HT
P33122	P40340	TYE7	YTA7	O6233		S000005871	S000003502	22875988:0018:HT
P33122	P40957	TYE7	MAD1	O6233		S000005871	S000003054	22875988:0018:HT
P33122	P43535	TYE7	GCN20	O6233		S000005871	S000001905	22875988:0018:HT
P33122	P43610	TYE7	IRC5	O6233		S000005871	S000001934	22875988:0018:HT
P33122	P46671	TYE7	FAR3	O6233	YM9796.05	S000005871	S000004656	22875988:0018:HT
P33122	P46676	TYE7	SUM1	O6233	D9740.19	S000005871	S000002718	22875988:0018:HT
P33122	P46995	TYE7	SET2	O6233	J0520	S000005871	S000003704	22875988:0018:HT
P33122	P47057	TYE7	SNX4	O6233	J1244	S000005871	S000003573	22875988:0018:HT
P33122	P47061	TYE7	VPS53	O6233	J1258	S000005871	S000003566	22875988:0018:HT
P33122	P47069	TYE7	MPS3	O6233	J1310|J1315|YJL018W	S000005871	S000003556	22875988:0018:HT
P33122	P47083	TYE7	MPP10	O6233	J1411|YJR83.5	S000005871	S000003762	22875988:0018:HT
P33122	P47128	TYE7	EAF6	O6233	J1854	S000005871	S000003842	22875988:0018:HT
P33122	P47129	TYE7	ACF4	O6233	J1857	S000005871	S000003843	22875988:0018:HT
P33122	P48237	TYE7	CCM1	O6233	G6642	S000005871	S000003382	22875988:0018:HT
P33122	P50090	TYE7	KEL2	O6233	G8585	S000005871	S000003470	22875988:0018:HT
P33122	P50896	TYE7	PSP1	O6233	D9719.11	S000005871	S000002913	22875988:0018:HT
P33122	P52593	TYE7	NUP188	O6233		S000005871	S000004571	22875988:0018:HT
P33122	P52919	TYE7	NBP1	O6233	L9122.6	S000005871	S000004449	22875988:0018:HT
P33122	P53050	TYE7	MGA1	O6233		S000005871	S000003481	22875988:0018:HT
P33122	P53064	TYE7	RTF1	O6233	HRA458	S000005871	S000003213	22875988:0018:HT
P33122	P53104	TYE7	ATG1	O6233	G1615	S000005871	S000003148	22875988:0018:HT|16319894:0415:LC
P33122	P53125	TYE7	ITC1	O6233	G2842	S000005871	S000003101	22875988:0018:HT
P33122	P53159	TYE7	MPS2	O6233		S000005871	S000003043	22875988:0018:HT
P33122	P53198	TYE7	ERP6	O6233		S000005871	S000002970	22875988:0018:HT
P33122	P53207	TYE7	SNU71	O6233		S000005871	S000003245	22875988:0018:HT
P33122	P53271	TYE7	COG2	O6233	G6324	S000005871	S000003352	22875988:0018:HT
P33122	P53278	TYE7	P53278	O6233		S000005871	S000003362	22875988:0018:HT
P33122	P53894	TYE7	CBK1	O6233	N1727	S000005871	S000005105	22875988:0018:HT
P33122	P69771	TYE7	DID2	O6233		S000005871	S000006435	22875988:0018:HT
P33122	P69851	TYE7	DAD4	O6233		S000005871	S000007604	22875988:0018:HT
P33122	P69852	TYE7	HSK3	O6233		S000005871	S000028421	22875988:0018:HT
P33122	Q02630	TYE7	NUP116	O6233	YM9532.12C	S000005871	S000004650	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33122	Q02724	TYE7	ULP1	O6233	LPB11C	S000005871	S000005941	22875988:0018:HT
P33122	Q02732	TYE7	CTF19	O6233	LPB13W	S000005871	S000005939	22875988:0018:HT
P33122	Q03012	TYE7	SPP1	O6233		S000005871	S000006059	22875988:0018:HT
P33122	Q03290	TYE7	TFB3	O6233		S000005871	S000002868	22875988:0018:HT
P33122	Q03935	TYE7	YAP6	O6233	YD9320A.09C|YD9320A.10C	S000005871	S000002667	22875988:0018:HT
P33122	Q03954	TYE7	SPC19	O6233		S000005871	S000002609	22875988:0018:HT
P33122	Q04031	TYE7	RRP17	O6233		S000005871	S000002820	22875988:0018:HT
P33122	Q04087	TYE7	LRS4	O6233	D9461.25	S000005871	S000002847	22875988:0018:HT
P33122	Q04172	TYE7	SHE9	O6233	D9509.13	S000005871	S000002801	22875988:0018:HT
P33122	Q04272	TYE7	VPS20	O6233	YM9582.02C	S000005871	S000004682	22875988:0018:HT
P33122	Q04493	TYE7	GIM5	O6233		S000005871	S000004559	22875988:0018:HT
P33122	Q04924	TYE7	GTB1	O6233		S000005871	S000002629	22875988:0018:HT
P33122	Q04934	TYE7	IVY1	O6233	YD9934.14	S000005871	S000002637	22875988:0018:HT
P33122	Q05785	TYE7	ENT2	O6233		S000005871	S000004196	22875988:0018:HT
P33122	Q05931	TYE7	SSQ1	O6233		S000005871	S000004361	22875988:0018:HT
P33122	Q06116	TYE7	Q06116	O6233		S000005871	S000006321	22875988:0018:HT
P33122	Q06263	TYE7	VTA1	O6233		S000005871	S000004171	22875988:0018:HT
P33122	Q06596	TYE7	ARR1	O6233	P9677.15	S000005871	S000006403	22875988:0018:HT
P33122	Q06616	TYE7	Q06616	O6233		S000005871	S000006378	22875988:0018:HT
P33122	Q06629	TYE7	HDA2	O6233		S000005871	S000002703	22875988:0018:HT
P33122	Q07732	TYE7	ADY3	O6233		S000005871	S000002398	22875988:0018:HT
P33122	Q07978	TYE7	Q07978	O6233		S000005871	S000004021	22875988:0018:HT
P33122	Q08964	TYE7	Q08964	O6233		S000005871	S000006137	22875988:0018:HT
P33122	Q12019	TYE7	MDN1	O6233	L2901|L8004.13	S000005871	S000004096	22875988:0018:HT
P33122	Q12241	TYE7	VAM3	O6233	YOR3220W	S000005871	S000005632	22875988:0018:HT
P33122	Q12262	TYE7	MCM16	O6233		S000005871	S000006250	22875988:0018:HT
P33122	Q12365	TYE7	BBP1	O6233	P0745	S000005871	S000006176	22875988:0018:HT
P33122	Q12505	TYE7	SKS1	O6233	LPB5	S000005871	S000005947	22875988:0018:HT
P33122	Q12527	TYE7	ATG11	O6233	YP9499.07C	S000005871	S000006253	22875988:0018:HT
P33122	Q99207	TYE7	NOP14	O6233	D1566	S000005871	S000002307	22875988:0018:HT
P33199	P41697	P33199	BUD6	YGL026	L8543.5	S000002983	S000004311	11283351:0018:HT|11283351:0399:HT|10688190:0397:HT|11283351:0398:HT|10688190:0018:HT
P33199	P60010	P33199	ACT1	YGL026		S000002983	S000001855	18719252:0018:HT
P33202	Q07824	UFD4	TPO1	YKL162	L0939	S000001493	S000003951	18467557:0111:HT|18467557:0090:HT
P33203	P33399	PRP40	LHP1	YKL165		S000001495	S000002209	16606443:0089:HT
P33203	P33895	PRP40	NUF2	YKL165		S000001495	S000005430	17634282:0018:HT
P33203	P34164	PRP40	SIP2	YKL165	G1155	S000001495	S000003176	16606443:0089:HT
P33203	P35202	PRP40	THI80	YKL165	YOR3373C	S000001495	S000005669	16606443:0089:HT
P33203	P36060	PRP40	MCR1	YKL165	YKL605	S000001495	S000001633	16606443:0089:HT
P33203	P36165	PRP40	TGL4	YKL165	YKR409	S000001495	S000001797	16606443:0089:HT
P33203	P37254	PRP40	ABZ1	YKL165	N3286	S000001495	S000005316	16606443:0089:HT
P33203	P38081	PRP40	P38081	YKL165	YBR0510	S000001495	S000000260	16606443:0089:HT
P33203	P38158	PRP40	MAL32	YKL165	YBR2117	S000001495	S000000503	16606443:0089:HT
P33203	P38523	PRP40	MGE1	YKL165	O5099	S000001495	S000005758	16606443:0089:HT
P33203	P38716	PRP40	P38716	YKL165		S000001495	S000001154	16606443:0089:HT
P33203	P38720	PRP40	GND1	YKL165		S000001495	S000001226	16606443:0089:HT
P33203	P38729	PRP40	P38729	YKL165		S000001495	S000001034	16606443:0089:HT
P33203	P38758	PRP40	TDA3	YKL165		S000001495	S000001051	16606443:0089:HT
P33203	P38773	PRP40	DOG2	YKL165		S000001495	S000001085	16606443:0089:HT
P33203	P38787	PRP40	PAN5	YKL165		S000001495	S000001105	16606443:0089:HT
P33203	P38790	PRP40	HTD2	YKL165		S000001495	S000001109	16606443:0089:HT
P33203	P38887	PRP40	P38887	YKL165		S000001495	S000001245	16606443:0089:HT
P33203	P38998	PRP40	LYS1	YKL165		S000001495	S000001473	16606443:0089:HT
P33203	P39015	PRP40	STM1	YKL165	L9634.1	S000001495	S000004140	16606443:0089:HT
P33203	P39683	PRP40	NPT1	YKL165		S000001495	S000005735	16606443:0089:HT
P33203	P40014	PRP40	SPC25	YKL165		S000001495	S000000820	17634282:0018:HT
P33203	P40217	PRP40	TIF34	YKL165	YM9375.16C	S000001495	S000004754	16606443:0089:HT
P33203	P40308	PRP40	TGL3	YKL165	YM9924.05C	S000001495	S000004930	16606443:0089:HT
P33203	P40483	PRP40	P40483	YKL165		S000001495	S000001370	16606443:0089:HT
P33203	P40519	PRP40	P40519	YKL165		S000001495	S000001322	16606443:0089:HT
P33203	P40559	PRP40	INP51	YKL165	YIA2C	S000001495	S000001264	16606443:0089:HT
P33203	P40959	PRP40	MVP1	YKL165	YM8270.06	S000001495	S000004606	16606443:0089:HT
P33203	P41807	PRP40	VMA13	YKL165	YP3085.02	S000001495	S000006240	16606443:0089:HT
P33203	P41903	PRP40	TES1	YKL165	J1456	S000001495	S000003780	16606443:0089:HT
P33203	P42935	PRP40	ELP2	YKL165	G7725	S000001495	S000003432	16606443:0089:HT
P33203	P46151	PRP40	MET12	YKL165	LPB8C	S000001495	S000005944	16606443:0089:HT
P33203	P46655	PRP40	GUS1	YKL165	G0583|HRB724	S000001495	S000003214	16606443:0089:HT
P33203	P46680	PRP40	AIP1	YKL165	YM9582.17C	S000001495	S000004698	16606443:0089:HT
P33203	P47137	PRP40	P47137	YKL165	J1926	S000001495	S000003857	16606443:0089:HT
P33203	P47148	PRP40	P47148	YKL165	J2009	S000001495	S000003872	16606443:0089:HT
P33203	P47177	PRP40	P47177	YKL165	J2213	S000001495	S000003910	16606443:0089:HT
P33203	P48559	PRP40	YPT11	YKL165	N0410	S000001495	S000005248	16606443:0089:HT
P33203	P49723	PRP40	RNR4	YKL165		S000001495	S000003412	16606443:0089:HT
P33203	P50101	PRP40	UBP15	YKL165	YM9952.06	S000001495	S000004920	16606443:0089:HT
P33203	P53051	PRP40	IMA1	YKL165		S000001495	S000003519	16606443:0089:HT
P33203	P53101	PRP40	STR3	YKL165	G1601	S000001495	S000003152	16606443:0089:HT
P33203	P53207	PRP40	SNU71	YKL165		S000001495	S000003245	19014439:0004:LC|11283351:0018:HT|11283351:0399:HT|11283351:0398:HT|19014439:0018:LC
P33203	P53265	PRP40	P53265	YKL165	G6145	S000001495	S000003343	16606443:0089:HT
P33203	P53864	PRP40	P53864	YKL165	N1259	S000001495	S000005170	16606443:0089:HT
P33203	P53874	PRP40	UBP10	YKL165	N1619	S000001495	S000005130	16606443:0089:HT
P33203	P53982	PRP40	IDP3	YKL165	N2870	S000001495	S000004954	16606443:0089:HT
P33203	P80210	PRP40	ADE12	YKL165	N1290	S000001495	S000005164	16606443:0089:HT
P33203	Q01454	PRP40	CTF4	YKL165	P9659.7	S000001495	S000006339	16606443:0089:HT
P33203	Q01560	PRP40	NPL3	YKL165	D9461.19	S000001495	S000002840	16606443:0089:HT
P33203	Q02336	PRP40	ADA2	YKL165	D9461.33	S000001495	S000002856	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33203	Q03210	PRP40	NGL3	YKL165	YM7056.08|YM8339.01	S000001495	S000004587	16606443:0089:HT
P33203	Q03558	PRP40	OYE2	YKL165		S000001495	S000001222	16606443:0089:HT
P33203	Q03919	PRP40	RUB1	YKL165	YD9302.15C	S000001495	S000002546	16606443:0089:HT
P33203	Q04336	PRP40	Q04336	YKL165	YM9646.09	S000001495	S000004809	16606443:0089:HT
P33203	Q04458	PRP40	HFD1	YKL165	YM9718.09C	S000001495	S000004716	16606443:0089:HT
P33203	Q04697	PRP40	GSF2	YKL165	YM9827.04	S000001495	S000004511	16606443:0089:HT
P33203	Q05775	PRP40	HCR1	YKL165	L8167.11	S000001495	S000004182	16606443:0089:HT
P33203	Q05979	PRP40	BNA5	YKL165	L8083.14	S000001495	S000004221	16606443:0089:HT
P33203	Q06169	PRP40	PEX30	YKL165		S000001495	S000004316	16606443:0089:HT
P33203	Q06508	PRP40	LOA1	YKL165		S000001495	S000006343	16606443:0089:HT
P33203	Q06522	PRP40	Q06522	YKL165		S000001495	S000006351	16606443:0089:HT
P33203	Q06597	PRP40	ARR2	YKL165	P9677.16	S000001495	S000006404	16606443:0089:HT
P33203	Q07505	PRP40	Q07505	YKL165		S000001495	S000002244	16606443:0089:HT
P33203	Q07508	PRP40	LUC7	YKL165		S000001495	S000002245	19014439:0004:LC|11805826:0004:LC|11805826:0676:LC|11805826:0007:LC|19014439:0018:LC
P33203	Q08645	PRP40	MET7	YKL165	O5248	S000001495	S000005767	16606443:0089:HT
P33203	Q08968	PRP40	FMP40	YKL165		S000001495	S000006143	16606443:0089:HT
P33203	Q10740	PRP40	LAP2	YKL165	N2535	S000001495	S000004990	16606443:0089:HT
P33203	Q12122	PRP40	LYS21	YKL165	D2195	S000001495	S000002289	16606443:0089:HT
P33203	Q12287	PRP40	COX17	YKL165	L1343	S000001495	S000003932	16606443:0089:HT
P33203	Q12298	PRP40	Q12298	YKL165	D4241	S000001495	S000002468	16606443:0089:HT
P33204	P33338	ARC19	SLA2	YKL166	N1102	S000001496	S000005187	18467557:0111:HT|18467557:0090:HT
P33204	P37370	ARC19	VRP1	YKL166	L8300.13	S000001496	S000004329	18467557:0111:HT|18467557:0090:HT
P33204	P38328	ARC19	ARC40	YKL166	YBR1532	S000001496	S000000438	11805837:0004:LC|18467557:0111:HT|18467557:0090:HT|11805826:0004:LC|11805837:0007:LC|11805826:0676:LC|11805826:0007:LC
P33204	P40518	ARC19	ARC15	YKL166		S000001496	S000001324	16183906:0401:LC|11283351:0018:HT|11283351:0398:HT|10655498:0018:LC|11805826:0676:LC|11805826:0004:LC|11805826:0007:LC|11283351:0399:HT
P33204	P47117	ARC19	ARP3	YKL166	J1760	S000001496	S000003826	9210376:0091:LC|11805826:0676:LC|9210376:0004:LC|11805826:0004:LC|9210376:0401:LC|11805826:0007:LC|9210376:0019:LC
P33204	P53731	ARC19	ARC35	YKL166	N3296	S000001496	S000005318	18467557:0111:HT|18467557:0090:HT|11805826:0004:LC|11805826:0676:LC|11805826:0007:LC
P33204	Q04439	ARC19	MYO5	YKL166	YM9718.08	S000001496	S000004715	10648568:0018:LC|18467557:0111:HT
P33204	Q05933	ARC19	ARC18	YKL166	L8039.15	S000001496	S000004362	16183906:0401:LC|18467557:0111:HT|18467557:0090:HT|11805826:0004:LC|11805826:0676:LC|22615397:0090:LC|11805826:0007:LC
P33204	Q12156	ARC19	AIM7	YKL166	D4245	S000001496	S000002470	10688190:0397:HT|10688190:0018:HT
P33204	Q12446	ARC19	LAS17	YKL166		S000001496	S000005707	18467557:0111:HT|18467557:0090:HT
P33204	Q6Q5K6	ARC19	HUG1	YKL166		S000001496	S000007472	18467557:0111:HT|18467557:0090:HT
P33296	P33296	UBC6	UBC6			S000000902	S000000902	27570077:0415:LC|19345192:0415:LC
P33296	P38696	UBC6	ARP1			S000000902	S000001171	10688190:0018:HT
P33296	P39719	UBC6	FLC2			S000000902	S000000049	16093310:0090:HT|16093310:0112:HT
P33296	P39940	UBC6	RSP5		SYGP-ORF41	S000000902	S000000927	25519137:0090:LC|16606443:0089:HT
P33296	P40318	UBC6	SSM4		YI3299.01C|YI9905.18C	S000000902	S000001292	25519137:0090:LC|16179953:0004:LC|27570077:0415:LC|16179953:0007:LC
P33296	Q02159	UBC6	UBC7		YM9711.12	S000000902	S000004624	8393731:0018:LC|8982460:0018:LC
P33296	Q99395	UBC6	Q99395		P1429	S000000902	S000006150	10688190:0397:HT|10688190:0018:HT
P33297	P33297	RPT5	RPT5	O3258|YOR3258W	O3258|YOR3258W	S000005643	S000005643	22875988:0018:HT
P33297	P33298	RPT5	RPT3	O3258|YOR3258W	D9509.14	S000005643	S000002802	11595789:0018:LC|11283351:0018:HT|11283351:0399:HT|18467557:0111:HT|18467557:0090:HT|11283351:0398:HT|11742986:0018:LC|11805837:0004:LC|11805837:0007:LC|9724628:0401:LC|11595789:0397:LC|10688190:0397:HT|15135049:0401:LC|10688190:0018:HT
P33297	P33299	RPT5	RPT1	O3258|YOR3258W		S000005643	S000001628	18467557:0111:HT|18467557:0090:HT|11805826:0004:LC|11805826:0676:LC|11805826:0007:LC|15973433:0019:LC
P33297	P33420	RPT5	NIP100	O3258|YOR3258W		S000005643	S000006095	22875988:0018:HT
P33297	P33895	RPT5	NUF2	O3258|YOR3258W		S000005643	S000005430	22875988:0018:HT
P33297	P34237	RPT5	COY1	O3258|YOR3258W		S000005643	S000001662	22875988:0018:HT|22875988:0090:HT
P33297	P35719	RPT5	MRP8	O3258|YOR3258W	YKL3	S000005643	S000001625	22875988:0018:HT
P33297	P35736	RPT5	P35736	O3258|YOR3258W	YKL263|YKL301	S000005643	S000001533	22875988:0018:HT
P33297	P36022	RPT5	DYN1	O3258|YOR3258W		S000005643	S000001762	22875988:0018:HT
P33297	P37296	RPT5	STV1	O3258|YOR3258W	YM9796.07	S000005643	S000004658	22875988:0018:HT
P33297	P38280	RPT5	YSW1	O3258|YOR3258W	YBR1125	S000005643	S000000352	22875988:0018:HT
P33297	P38348	RPT5	HSM3	O3258|YOR3258W	YBR1740	S000005643	S000000476	19446323:0007:LC|11805826:0007:LC|19446323:0018:LC|11805826:0004:LC|11805826:0676:LC|24013205:0071:LC|19446322:0007:LC|19446323:0004:LC|19446322:0004:LC
P33297	P38764	RPT5	RPN1	O3258|YOR3258W		S000005643	S000001069	19446323:0007:LC|21658604:0401:LC|21658604:0004:LC|18467557:0111:HT|18467557:0090:HT|9584156:0401:LC|22615397:0090:LC|10873636:0401:LC|9741626:0401:LC|19446323:0004:LC
P33297	P38800	RPT5	LAM4	O3258|YOR3258W		S000005643	S000001122	22875988:0018:HT
P33297	P38853	RPT5	KEL1	O3258|YOR3258W		S000005643	S000001201	22875988:0018:HT
P33297	P38878	RPT5	LNP1	O3258|YOR3258W		S000005643	S000001235	22875988:0018:HT
P33297	P39013	RPT5	END3	O3258|YOR3258W	N2307	S000005643	S000005028	22875988:0018:HT|22875988:0090:HT
P33297	P39929	RPT5	SNF7	O3258|YOR3258W		S000005643	S000004015	22875988:0018:HT
P33297	P39946	RPT5	PAC1	O3258|YOR3258W		S000005643	S000005795	22875988:0018:HT
P33297	P40014	RPT5	SPC25	O3258|YOR3258W		S000005643	S000000820	22875988:0018:HT
P33297	P40061	RPT5	TSC11	O3258|YOR3258W		S000005643	S000000895	22875988:0018:HT
P33297	P40209	RPT5	GAT2	O3258|YOR3258W	YM9375.05	S000005643	S000004744	22875988:0018:HT
P33297	P40327	RPT5	RPT2	O3258|YOR3258W	D2920	S000005643	S000002165	18467557:0111:HT|18467557:0090:HT
P33297	P40328	RPT5	YTA6	O3258|YOR3258W	LPF11C	S000005643	S000005995	22875988:0018:HT
P33297	P40356	RPT5	PGD1	O3258|YOR3258W		S000005643	S000002993	22875988:0018:HT
P33297	P40492	RPT5	FYV10	O3258|YOR3258W		S000005643	S000001359	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33297	P40555	RPT5	NAS2	O3258|YOR3258W		S000005643	S000001269	19446323:0007:LC|24685148:0096:LC|24685148:0077:LC|19446323:0018:LC|11283351:0018:HT|11283351:0399:HT|11283351:0398:HT|24685148:0007:LC|19446322:0007:LC|18719252:0018:HT|19446322:0004:LC|19446323:0004:LC
P33297	P40957	RPT5	MAD1	O3258|YOR3258W		S000005643	S000003054	22875988:0018:HT
P33297	P41832	RPT5	BNI1	O3258|YOR3258W	N0646	S000005643	S000005215	22875988:0018:HT
P33297	P43535	RPT5	GCN20	O3258|YOR3258W		S000005643	S000001905	22875988:0018:HT
P33297	P43573	RPT5	BUD27	O3258|YOR3258W		S000005643	S000001871	22875988:0018:HT
P33297	P43588	RPT5	RPN11	O3258|YOR3258W		S000005643	S000001900	22215586:0401:LC|26929360:0401:LC|17499717:0401:LC
P33297	P46984	RPT5	GON7	O3258|YOR3258W	J0420	S000005643	S000003720	11283351:0018:HT|18719252:0018:HT|22875988:0018:HT|11283351:0399:HT|11283351:0398:HT
P33297	P46988	RPT5	PFD1	O3258|YOR3258W	J0488	S000005643	S000003715	22875988:0018:HT
P33297	P46995	RPT5	SET2	O3258|YOR3258W	J0520	S000005643	S000003704	22875988:0018:HT
P33297	P47069	RPT5	MPS3	O3258|YOR3258W	J1310|J1315|YJL018W	S000005643	S000003556	22875988:0018:HT
P33297	P47079	RPT5	CCT8	O3258|YOR3258W	J1374	S000005643	S000003545	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33297	P47149	RPT5	NNF1	O3258|YOR3258W	J2011	S000005643	S000003873	22875988:0018:HT
P33297	P47988	RPT5	TEA1	O3258|YOR3258W	O6257	S000005643	S000005864	22875988:0018:HT
P33297	P53050	RPT5	MGA1	O3258|YOR3258W		S000005643	S000003481	22875988:0018:HT
P33297	P53196	RPT5	RPN14	O3258|YOR3258W		S000005643	S000002972	19446323:0007:LC|11805837:0004:LC|19446323:0004:LC|11805837:0007:LC
P33297	P53253	RPT5	NNF2	O3258|YOR3258W		S000005643	S000003321	22875988:0018:HT
P33297	P53278	RPT5	P53278	O3258|YOR3258W		S000005643	S000003362	22875988:0018:HT
P33297	P53303	RPT5	ZPR1	O3258|YOR3258W		S000005643	S000003443	18719252:0018:HT
P33297	P53549	RPT5	RPT4	O3258|YOR3258W		S000005643	S000005785	22875988:0018:HT|22927375:0410:LC|22037170:0030:LC|11283351:0018:HT|11283351:0399:HT|18467557:0111:HT|18467557:0090:HT|19446323:0404:LC|11283351:0398:HT|11742986:0018:LC|22615397:0090:LC|19446322:0071:LC|19446322:0007:LC|19446322:0004:LC|10688190:0018:HT
P33297	P53900	RPT5	GIM3	O3258|YOR3258W	N1761	S000005643	S000005097	22875988:0018:HT
P33297	P69852	RPT5	HSK3	O3258|YOR3258W		S000005643	S000028421	22875988:0018:HT
P33297	Q01846	RPT5	MDM1	O3258|YOR3258W	YM8339.15C	S000005643	S000004572	22875988:0018:HT
P33297	Q01939	RPT5	RPT6	O3258|YOR3258W		S000005643	S000003016	15687504:0018:LC|18467557:0090:HT|18467557:0111:HT
P33297	Q02554	RPT5	CUS1	O3258|YOR3258W	YM9408.02C	S000005643	S000004853	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P33297	Q02732	RPT5	CTF19	O3258|YOR3258W	LPB13W	S000005643	S000005939	22875988:0018:HT
P33297	Q02796	RPT5	LGE1	O3258|YOR3258W		S000005643	S000005976	22875988:0018:HT
P33297	Q03213	RPT5	HOT1	O3258|YOR3258W	YM8010.02	S000005643	S000004783	22875988:0018:HT
P33297	Q03322	RPT5	TLG1	O3258|YOR3258W	D8035.11	S000005643	S000002876	22875988:0018:HT
P33297	Q03390	RPT5	VPS60	O3258|YOR3258W		S000005643	S000002894	22875988:0018:HT|22875988:0090:HT
P33297	Q03935	RPT5	YAP6	O3258|YOR3258W	YD9320A.09C|YD9320A.10C	S000005643	S000002667	22875988:0018:HT
P33297	Q04272	RPT5	VPS20	O3258|YOR3258W	YM9582.02C	S000005643	S000004682	22875988:0018:HT
P33297	Q04477	RPT5	SPC24	O3258|YOR3258W	YM9718.16C	S000005643	S000004723	22875988:0018:HT|22875988:0090:HT
P33297	Q04924	RPT5	GTB1	O3258|YOR3258W		S000005643	S000002629	22875988:0018:HT
P33297	Q04934	RPT5	IVY1	O3258|YOR3258W	YD9934.14	S000005643	S000002637	22875988:0018:HT
P33297	Q06179	RPT5	FMP27	O3258|YOR3258W		S000005643	S000004446	22875988:0018:HT
P33297	Q06333	RPT5	CNL1	O3258|YOR3258W		S000005643	S000002765	22875988:0018:HT
P33297	Q06410	RPT5	ATG17	O3258|YOR3258W		S000005643	S000004415	18719252:0018:HT
P33297	Q06596	RPT5	ARR1	O3258|YOR3258W	P9677.15	S000005643	S000006403	22875988:0018:HT|22875988:0090:HT
P33297	Q06629	RPT5	HDA2	O3258|YOR3258W		S000005643	S000002703	22875988:0018:HT
P33297	Q08550	RPT5	MPC54	O3258|YOR3258W		S000005643	S000005703	10688190:0018:HT
P33297	Q08581	RPT5	SLK19	O3258|YOR3258W		S000005643	S000005721	22875988:0018:HT
P33297	Q12344	RPT5	GYP5	O3258|YOR3258W		S000005643	S000006170	22875988:0018:HT|22875988:0090:HT
P33297	Q92331	RPT5	VPS5	O3258|YOR3258W	YOR29-20	S000005643	S000005595	22875988:0018:HT
P33297	Q99332	RPT5	FRT1	O3258|YOR3258W	O6159	S000005643	S000005851	22875988:0018:HT
P33298	P33298	RPT3	RPT3	D9509.14	D9509.14	S000002802	S000002802	11595789:0018:LC|11595789:0397:LC|10688190:0397:HT|10688190:0018:HT|11742986:0018:LC
P33298	P33299	RPT3	RPT1	D9509.14		S000002802	S000001628	9724628:0401:LC|18467557:0111:HT|18467557:0090:HT|11805826:0004:LC|17082762:0004:LC|11805837:0007:LC|11805826:0676:LC|11805837:0004:LC|17082762:0007:LC|11805826:0007:LC|15135049:0401:LC
P33298	P38313	RPT3	AME1	D9509.14	YBR1458	S000002802	S000000415	11595789:0018:LC|11595789:0397:LC|10688190:0397:HT|10688190:0018:HT
