Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
O34580	P42111	PCRA	YXAL		S14K/S14L			12073041:0018:LC|21630458:0018:HT
O34580	P71003	PCRA	YWHK					12073041:0018:LC|21630458:0018:HT
O34588	O34588	YKUJ	YKUJ					PDB_2FFG:0114:LC
O34596	O34596	YOBK	YOBK					PDB_2PRV:0114:LC
O34598	O34598	GUAD	GUAD					15180998:0114:LC|PDB_1TIY:0114:LC
O34600	O34600	NRNA	NRNA					28894100:0114:LC
O34623	O34623	DNAE	DNAE					21630458:0018:HT
O34623	O34944	DNAE	YTJP					21630458:0018:HT
O34623	O34996	DNAE	POLA					21630458:0018:HT
O34623	P05653	DNAE	GYRA					21630458:0018:HT
O34623	P71003	DNAE	YWHK					21630458:0018:HT
O34626	O34626	YFMB	YFMB					PDB_2EUC:0114:LC
O34627	O34627	PFYP	PFYP					17764689:0114:LC|PDB_2MWG:0114:LC
O34632	O34632	SIRB	SIRB					30778451:0114:LC
O34634	O34634	YRRK	YRRK					16021622:0114:LC
O34649	P96706	YTLD	YDGH					21630458:0018:HT
O34656	O34656	COTI	COTI					20077512:0114:LC
O34661	O34661	PANE	PANE					PDB_3EGO:0114:LC
O34664	O34664	THIN	THIN					PDB_3LM8:0114:LC
O34678	O34678	YTBE	YTBE					19585557:0114:LC
O34703	O34703	YJOB	YJOB					21630458:0018:HT
O34703	P45932	YJOB	YQBP					21630458:0018:HT
O34703	P54423	YJOB	WPRA					21630458:0018:HT
O34714	O34714	OXDC	OXDC					PDB_5VG3:0114:LC|24444454:0114:LC
O34720	O34779	YJGC	PRPC					21630458:0018:HT
O34723	O34723	DESR	DESR					25406381:0114:LC
O34725	O34725	YJHA	YJHA					PDB_3CFU:0114:LC
O34755	O34755	YKOT	YKOT					21630458:0018:HT
O34755	O34835	YKOT	FAPR					21630458:0018:HT
O34755	P24009	YKOT	CTAB2					21630458:0018:HT
O34755	P32399	YKOT	YHGE					21630458:0018:HT
O34755	P35536	YKOT	FLIZ					21630458:0018:HT
O34755	P39582	YKOT	MENA		IPA-6D			21630458:0018:HT
O34755	P39668	YKOT	YYXA					21630458:0018:HT
O34755	P39798	YKOT	XHLA					21630458:0018:HT
O34755	P39847	YKOT	PPSC					21630458:0018:HT
O34755	P42970	YKOT	YCZI					21630458:0018:HT
O34755	P45870	YKOT	RACA					21630458:0018:HT
O34755	P45920	YKOT	YQBD					21630458:0018:HT
O34755	P46333	YKOT	CSBC		SS92BR			21630458:0018:HT
O34755	P46344	YKOT	PGPH					21630458:0018:HT
O34755	P51834	YKOT	SMC					21630458:0018:HT
O34755	P54423	YKOT	WPRA					21630458:0018:HT
O34755	P71012	YKOT	FRUA					21630458:0018:HT
O34755	P94412	YKOT	YCLI					21630458:0018:HT
O34755	P96604	YKOT	YDBI					21630458:0018:HT
O34755	P96706	YKOT	YDGH					21630458:0018:HT
O34755	P96722	YKOT	YWQJ					21630458:0018:HT
O34755	Q01467	YKOT	MRED					21630458:0018:HT
O34790	O34790	PCRB	PCRB					16021622:0114:LC|23322418:0114:LC
O34798	P94412	PDAC	YCLI					21630458:0018:HT
O34800	O34800	SPOIISB	SPOIISB					21147767:0114:LC
O34800	O34853	SPOIISB	SPOIISA					21147767:0107:LC|21147767:0016:LC|21147767:0114:LC
O34816	O34816	YKUD	YKUD					16287140:0114:LC
O34817	O34817	YVOA	YVOA					25564531:0114:LC
O34831	P54521	YOQB	XSEA					21630458:0018:HT
O34835	O34835	FAPR	FAPR					21630458:0018:HT|16932747:0114:LC
O34835	P27206	FAPR	SRFAA					21630458:0018:HT
O34835	P71080	FAPR	YGAB					21630458:0018:HT
O34835	P96706	FAPR	YDGH					21630458:0018:HT
O34835	Q04747	FAPR	SRFAB					21630458:0018:HT
O34840	O34840	CHAA	CHAA					23798403:0114:LC
O34844	O34844	YODB	YODB					27531959:0114:LC
O34853	O34853	SPOIISA	SPOIISA					21147767:0114:LC
O34858	P39214	ARGH	MCPA					21630458:0018:HT
O34858	P39216	ARGH	TLPA					21630458:0018:HT
O34858	P54521	ARGH	XSEA					21630458:0018:HT
O34873	O34873	YNGG	YNGG					16330546:0114:LC
O34894	P17865	EZRA	FTSZ					21630458:0018:HT
O34894	P28264	EZRA	FTSA					21630458:0018:HT
O34894	P50832	EZRA	YPPD					21630458:0018:HT
O34894	P51834	EZRA	SMC					21630458:0018:HT
O34894	P54521	EZRA	XSEA					21630458:0018:HT
O34899	O34899	YVQK	YVQK					17588214:0114:LC
O34911	O34911	YKOF	YKOF					PDB_1S7H:0114:LC|15451668:0114:LC
O34918	O34918	YOAJ	YOAJ					22927418:0114:LC
O34919	O34919	YOSS	YOSS					21358047:0114:LC|23897460:0114:LC|PDB_2BAZ:0114:LC
O34925	O34925	DEOD	DEOD					22957058:0114:LC
O34926	O34926	CYPX	CYPX					20690619:0114:LC
O34928	O34928	PDAA	PDAA					15251431:0114:LC
O34944	P71012	YTJP	FRUA					21630458:0018:HT
O34944	P94412	YTJP	YCLI					21630458:0018:HT
O34944	P94492	YTJP	YNCB					21630458:0018:HT
O34944	P96706	YTJP	YDGH					21630458:0018:HT
O34952	O34952	LTAS2	LTAS2					19229300:0114:LC
O34961	P96706	YJMB	YDGH					21630458:0018:HT
O34966	O34966	ZNUA	ZNUA					PDB_2O1E:0114:LC
O34994	O34994	CCPN	CCPN					PDB_3FWR:0114:LC|PDB_3FV6:0114:LC|PDB_3FWS:0114:LC
O34994	P05096	CCPN	DNAG					21630458:0018:HT
O34994	P54521	CCPN	XSEA					21630458:0018:HT
O34996	O34996	POLA	POLA					21630458:0018:HT
O34996	P13267	POLA	POLC					21630458:0018:HT
O34996	P37540	POLA	HOLB					21630458:0018:HT
O34996	P42111	POLA	YXAL		S14K/S14L			21630458:0018:HT
O34996	P54545	POLA	DINB1					21630458:0018:HT
O34996	P54560	POLA	DINB2					21630458:0018:HT
O35000	O35000	NAGB	NAGB					15755726:0114:LC
O35002	O35002	CTPB	CTPB					24243021:0071:LC|24243021:0114:LC
O35002	P39214	CTPB	MCPA					21630458:0018:HT
O35002	P71080	CTPB	YGAB					21630458:0018:HT
O35013	O35013	YTKD	YTKD					23610407:0114:LC
O35014	O35014	YKUI	YKUI					19244251:0114:LC
O35016	O35016	YFKJ	YFKJ					PDB_4ETM:0114:LC
O54408	P54521	RELA	XSEA					21630458:0018:HT
P00497	P00497	PURF	PURF					8197456:0114:LC|9271502:0114:LC
P02968	P39739	HAG	FLIS					30068950:0114:LC
P04189	P04189	APRE	APRE					24279884:0114:LC|9811547:0114:LC
P05096	P21883	DNAG	PDHC					21630458:0018:HT
P05096	P37469	DNAG	DNAC					21630458:0018:HT
P05096	P37871	DNAG	RPOC					21630458:0018:HT
P05096	P37941	DNAG	BFMBAB					21630458:0018:HT
P05096	P54394	DNAG	DING					21630458:0018:HT
P05096	P54944	DNAG	YXEE		HS74ER			21630458:0018:HT
P05096	P71021	DNAG	DIVIVA					21630458:0018:HT
P05648	P37542	DNAA	YABA					16461910:0030:LC|21630458:0018:HT|16461910:0018:LC
P05648	P39787	DNAA	DNAD					21630458:0018:HT
P05648	P45707	DNAA	SIRA					21239581:0018:LC|25041308:0114:LC
P05648	P45905	DNAA	YQAH					21630458:0018:HT
P05648	P49853	DNAA	YKJA					21630458:0018:HT
P05648	P54521	DNAA	XSEA					21630458:0018:HT
P05649	P05649	DNAN	DNAN					21630458:0018:HT|25170813:0114:LC
P05649	P13267	DNAN	POLC					21630458:0018:HT
P05649	P37542	DNAN	YABA					16461910:0030:LC|21630458:0018:HT|16461910:0018:LC
P05649	P49850	DNAN	MUTL					21630458:0018:HT
P05649	P54459	DNAN	YQEN					21630458:0018:HT
P05649	P54545	DNAN	DINB1					21630458:0018:HT
P05651	P06567	RECF	DNAI					21630458:0018:HT
P05651	P39216	RECF	TLPA					21630458:0018:HT
P05653	P05653	GYRA	GYRA					23602808:0114:LC
P05653	P39214	GYRA	MCPA					21630458:0018:HT
P05653	P39216	GYRA	TLPA					21630458:0018:HT
P05653	P54521	GYRA	XSEA					21630458:0018:HT
P05654	P05654	PYRB	PYRB					21663747:0114:LC
P05656	P05656	SACC	SACC					23213210:0114:LC
P06224	P37870	SIGA	RPOB					21630458:0018:HT
P06224	P37871	SIGA	RPOC					21630458:0018:HT
P06533	P06533	SINR	SINR					21708175:0114:LC|23430750:0114:LC|15104138:0018:LC|PDB_5TN2:0114:LC
P06534	P06534	SPO0A	SPO0A					12176382:0114:LC|15104138:0018:LC
P06535	P06535	SPO0B	SPO0B					9809070:0114:LC
P06567	P37469	DNAI	DNAC					10844689:0018:LC|21630458:0018:HT|12718886:0071:LC
P06567	P54521	DNAI	XSEA					21630458:0018:HT
P06574	P17631	SIGB	DNAJ					21630458:0018:HT
P06574	P17904	SIGB	RSBW					12270815:0415:LC|21630458:0018:HT
P06574	P37870	SIGB	RPOB					21630458:0018:HT
P06628	P06628	SPO0F	SPO0F					15039551:0114:LC|8805550:0114:LC
P06628	Q00828	SPO0F	RAPA					11923303:0415:LC|22267516:0514:LC
P07343	P39214	FUMC	MCPA					21630458:0018:HT
P07788	P07788	COTA	COTA					PDB_4Q89:0114:LC|PDB_4Q8B:0114:LC
P07790	P07790	COTC	COTC					18065538:0004:LC|18065538:0018:LC|20023017:0807:LC
P07860	P10728	SIGF	SPOIIAB					12676949:0107:LC|12676949:0004:LC|10864495:0025:LC|10864495:0415:LC|15351644:0051:LC
P07908	P07908	DNAB	DNAB					21630458:0018:HT
P07908	P09122	DNAB	DNAX					14757052:0004:LC|12974630:0016:LC|12974630:0030:LC|14757052:0872:LC|12974630:0071:LC|14757052:0018:LC
P07908	P39214	DNAB	MCPA					21630458:0018:HT
P07908	P39787	DNAB	DNAD					15686560:0071:LC|15186423:0018:LC
P07908	P54459	DNAB	YQEN					21630458:0018:HT
P07908	P96669	DNAB	YDEL					21630458:0018:HT
P08164	P08164	NADE	NADE					8895556:0114:LC|9753692:0114:LC|12077433:0114:LC|11375500:0114:LC
P08838	P08838	PTSI	PTSI					21630458:0018:HT
P08838	P08877	PTSI	PTSH					21630458:0018:HT
P08838	P71021	PTSI	DIVIVA					21630458:0018:HT
P08838	Q45614	PTSI	WALK					21630458:0018:HT
P08877	P08877	PTSH	PTSH					7704530:0114:LC
P08877	P25144	PTSH	CCPA					16755587:0114:LC|12432959:0401:LC|21106498:0114:LC|22512862:0030:LC|21630458:0018:HT
P09122	P09122	DNAX	DNAX					21630458:0018:HT
P09122	P13267	DNAX	POLC					21630458:0018:HT
P09122	P37469	DNAX	DNAC					21630458:0018:HT
P09122	P37540	DNAX	HOLB					21630458:0018:HT
P09122	P45920	DNAX	YQBD					21630458:0018:HT
P09122	P54459	DNAX	YQEN					21630458:0018:HT
P0CI74	P0CI74	GPSB	GPSB					30651563:0114:LC|26575090:0114:LC
P0CI74	P35154	GPSB	SCPA					21630458:0018:HT
P0CI76	P0CI76	RTP	RTP					11224562:0114:LC|PDB_2DQR:0114:LC|PDB_2DPD:0114:LC|17521668:0114:LC
P0CI79	P0CI79	THYA1	THYA1					9778348:0114:LC
P10475	P10475	EGLS	EGLS					21880019:0114:LC
P10727	P10728	SPOIIAA	SPOIIAB					15351644:0051:LC|15201047:0051:LC|15023063:0401:LC|15023063:0051:LC|8955289:0071:LC|25278935:0424:LC
P10943	P10943	HUTP	HUTP					PDB_1WRQ:0114:LC|PDB_1WPU:0114:LC|15758992:0114:LC|15273277:0114:LC|PDB_3BOY:0114:LC|16192572:0114:LC|15242603:0114:LC
P11044	P39798	THYA2	XHLA					21630458:0018:HT
P11044	P46344	THYA2	PGPH					21630458:0018:HT
P11044	P94412	THYA2	YCLI					21630458:0018:HT
P11044	P96706	THYA2	YDGH					21630458:0018:HT
P11065	P11065	HPR	HPR					15104138:0018:LC|PDB_2FXA:0114:LC
P12047	P39214	PURB	MCPA					21630458:0018:HT
P12049	P12049	PURS	PURS					15301532:0114:LC
P12425	Q45666	GLNA	TNRA					21435182:0107:LC|12139611:0401:LC|23535029:0006:LC|21435182:0096:LC|23535029:0096:LC|23535029:0107:LC|21435182:0006:LC
P12464	P12464	RPOE	RPOE					24937760:0114:LC
P12669	P12669	NIN	NIN					PDB_4MQD:0114:LC
P13714	P13714	LDH	LDH					PDB_3PQF:0114:LC|PDB_3PQE:0114:LC
P13799	P13799	DEGS	DEGS					21630458:0018:HT
P13799	P35154	DEGS	SCPA					21630458:0018:HT
P13799	P39214	DEGS	MCPA					21630458:0018:HT
P13799	P39216	DEGS	TLPA					21630458:0018:HT
P13799	P54521	DEGS	XSEA					21630458:0018:HT
P14193	P14193	PRS	PRS					10742175:0114:LC|11790837:0114:LC
P14193	P37551	PRS	PURR					12837784:0114:LC|12837783:0114:LC
P14193	P54522	PRS	XSEB					21630458:0018:HT
P14949	P14949	TRXA	TRXA					18455736:0114:LC
P14949	P45947	TRXA	ARSC					17303556:0114:LC
P15401	P15401	SACY	SACY	IPA-13R	IPA-13R			9305643:0114:LC
P16304	P16304	ADK	ADK					16713575:0114:LC|24615904:0114:LC|PDB_2QAJ:0114:LC|PDB_2OSB:0114:LC|PDB_2OO7:0114:LC|24931334:0114:LC|PDB_2ORI:0114:LC|PDB_4TYQ:0114:LC|PDB_4TYP:0114:LC
P16497	Q7WY62	KINA	SDA					19040634:0424:LC|19040634:0030:LC|19040634:0841:LC|15023339:0077:LC|19040634:0096:LC|15023339:0096:LC|15023339:0841:LC
P16655	P32399	DIVIB	YHGE					21630458:0018:HT
P16655	P39798	DIVIB	XHLA					21630458:0018:HT
P16655	P45870	DIVIB	RACA					21630458:0018:HT
P16655	P45920	DIVIB	YQBD					21630458:0018:HT
P16655	P45931	DIVIB	YQBO					21630458:0018:HT
P16655	P46344	DIVIB	PGPH					21630458:0018:HT
P16655	P71012	DIVIB	FRUA					21630458:0018:HT
P16655	Q07868	DIVIB	PBPB					21630458:0018:HT|18621900:0416:LC
P16971	P16971	RECA	RECA					21630458:0018:HT
P16971	P39813	RECA	DPRA					21630458:0018:HT|17803906:0018:LC
P17618	P17618	RIBD	RIBD					PDB_2B3Z:0114:LC|18986985:0114:LC|23385458:0114:LC|PDB_2D5N:0114:LC
P17622	P17622	RIBT	RIBT					29241954:0114:LC
P17631	P17631	DNAJ	DNAJ					21630458:0018:HT
P17631	P17820	DNAJ	DNAK					21630458:0018:HT
P17820	Q07867	DNAK	FTSL					21630458:0018:HT
P17865	P17865	FTSZ	FTSZ					21224850:0067:LC|21630458:0018:HT|21224850:0040:LC|16796675:0018:LC|19383143:0114:LC|17662947:0067:LC|17662947:0040:LC
P17865	P17867	FTSZ	CISA					21630458:0018:HT
P17865	P28264	FTSZ	FTSA					16796675:0018:LC|16796675:0096:LC|21630458:0018:HT|9287012:0018:LC
P17865	P45931	FTSZ	YQBO					21630458:0018:HT
P17865	P94542	FTSZ	ZAPA					16796675:0018:LC|16796675:0096:LC|21630458:0018:HT
P17867	P28264	CISA	FTSA					21630458:0018:HT
P17867	Q07868	CISA	PBPB					21630458:0018:HT
P17893	P17893	ARGR	ARGR					18007040:0114:LC|18455186:0114:LC
P17904	P54521	RSBW	XSEA					21630458:0018:HT
P17906	P17906	RSBX	RSBX					26057679:0114:LC
P18429	P18429	XYNA	XYNA					28109807:0114:LC|28925919:0114:LC|16467302:0114:LC|17983355:0114:LC|19422059:0114:LC
P19079	P19079	CDD	CDD					11851403:0114:LC|15147186:0114:LC
P19080	P19080	AROH	AROH					10818343:0114:LC
P19466	P19466	MTRB	MTRB					22970197:0114:LC
P19582	P46344	HOM	PGPH					21630458:0018:HT
P19582	P96706	HOM	YDGH					21630458:0018:HT
P20429	P20429	RPOA	RPOA					22512862:0018:LC|21630458:0018:HT
P20429	P37870	RPOA	RPOB					21630458:0018:HT
P20691	P20691	AROA	AROA					28743924:0114:LC
P20964	P20964	OBG	OBG					12429099:0114:LC
P21340	P21340	PAIA	PAIA					16210326:0114:LC
P21656	P21656	TRPS	TRPS					21224416:0114:LC
P23308	P23308	SINI	SINI					PDB_5TMX:0114:LC|15104138:0018:LC
P23477	P23478	ADDB	ADDA					24670664:0096:LC|22307084:0114:LC|24670664:0226:LC|24670664:0114:LC|24670664:0071:LC
P23477	P35154	ADDB	SCPA					21630458:0018:HT
P23545	P23545	PHOR	PHOR					20008068:0114:LC|19800110:0424:LC
P23970	P23970	MEND	MEND					20600129:0114:LC
P23971	P23971	MENE	MENE					27933791:0114:LC|28559280:0114:LC|26276389:0114:LC
P24009	P39798	CTAB2	XHLA					21630458:0018:HT
P24009	P71012	CTAB2	FRUA					21630458:0018:HT
P24009	P94412	CTAB2	YCLI					21630458:0018:HT
P24009	P96706	CTAB2	YDGH					21630458:0018:HT
P24327	P24327	PRSA	PRSA					25525259:0114:LC
P25052	P25052	TENA	TENA					PDB_1TYH:0114:LC|18054064:0114:LC|15709744:0114:LC|PDB_1TO9:0114:LC
P25053	P25053	TENI	TENI					21534620:0114:LC|15709744:0114:LC
P25144	P25144	CCPA	CCPA					22512862:0018:LC|21106498:0114:LC
P25499	P25811	HRCA	MNME					21630458:0018:HT
P25499	P54521	HRCA	XSEA					21630458:0018:HT
P25499	P71080	HRCA	YGAB					21630458:0018:HT
P25499	P94413	HRCA	YCLJ					21630458:0018:HT
P25503	P25503	HUTU	HUTU	EE57A	EE57A			PDB_2FKN:0114:LC
P25811	P54423	MNME	WPRA					21630458:0018:HT
P25811	P54522	MNME	XSEB					21630458:0018:HT
P25971	P25971	PYRF	PYRF					10681442:0114:LC
P25994	P71080	PYRAB	YGAB					21630458:0018:HT
P26497	P26497	SPO0J	SPO0J					21630458:0018:HT|29244022:0114:LC
P26899	P39214	ANSB	MCPA					21630458:0018:HT
P26899	P39216	ANSB	TLPA					21630458:0018:HT
P26902	P26902	DPPA	DPPA					11473256:0114:LC
P26935	P26935	IOLG	IOLG	E83G	E83G			23952058:0114:LC|20809899:0114:LC
P27623	P27623	TAGD	TAGD					10508782:0114:LC|18156271:0014:LC|18156271:0018:LC|14506262:0114:LC
P28264	P28264	FTSA	FTSA					21630458:0018:HT
P28264	P32399	FTSA	YHGE					21630458:0018:HT
P28264	P39798	FTSA	XHLA					21630458:0018:HT
P28264	P45920	FTSA	YQBD					21630458:0018:HT
P28264	P45931	FTSA	YQBO					21630458:0018:HT
P28264	P46344	FTSA	PGPH					21630458:0018:HT
P28264	P54521	FTSA	XSEA					21630458:0018:HT
P28264	P54944	FTSA	YXEE		HS74ER			21630458:0018:HT
P28264	P71012	FTSA	FRUA					21630458:0018:HT
P28366	P28366	SECA	SECA					19850053:0114:LC|16989859:0114:LC
P29072	P39214	CHEA	MCPA					21630458:0018:HT
P29072	P39216	CHEA	TLPA					21630458:0018:HT
P29072	P39798	CHEA	XHLA					21630458:0018:HT
P29072	P94412	CHEA	YCLI					21630458:0018:HT
P29072	P96706	CHEA	YDGH					21630458:0018:HT
P32081	P32081	CSPB	CSPB					22128343:0114:LC
P32395	P32395	HEME	HEME					17122346:0114:LC
P32397	P32397	HEMY	HEMY					19944166:0114:LC
P32399	P32399	YHGE	YHGE					21630458:0018:HT
P32399	P35536	YHGE	FLIZ					21630458:0018:HT
P32399	P37471	YHGE	DIVIC					21630458:0018:HT
P32399	P37476	YHGE	FTSH					21630458:0018:HT
P32399	P37514	YHGE	YYAJ					21630458:0018:HT
P32399	P39668	YHGE	YYXA					21630458:0018:HT
P32399	P39798	YHGE	XHLA					21630458:0018:HT
P32399	P39847	YHGE	PPSC					21630458:0018:HT
P32399	P45870	YHGE	RACA					21630458:0018:HT
P32399	P45920	YHGE	YQBD					21630458:0018:HT
P32399	P46333	YHGE	CSBC		SS92BR			21630458:0018:HT
P32399	P46344	YHGE	PGPH					21630458:0018:HT
P32399	P49853	YHGE	YKJA					21630458:0018:HT
P32399	P51834	YHGE	SMC					21630458:0018:HT
P32399	P71006	YHGE	ALBF					21630458:0018:HT
P32399	P71012	YHGE	FRUA					21630458:0018:HT
P32399	P94412	YHGE	YCLI					21630458:0018:HT
P32399	P96604	YHGE	YDBI					21630458:0018:HT
P32399	P96669	YHGE	YDEL					21630458:0018:HT
P32399	P96722	YHGE	YWQJ					21630458:0018:HT
P32399	Q01467	YHGE	MRED					21630458:0018:HT
P32399	Q07867	YHGE	FTSL					21630458:0018:HT
P32399	Q07868	YHGE	PBPB					21630458:0018:HT
P32399	Q08794	YHGE	YCXC					21630458:0018:HT
P32729	P32729	RPLGA	RPLGA					22355167:0114:LC
P35150	P35150	DACB	DACB					PDB_3MFD:0114:LC
P35154	P35154	SCPA	SCPA					21630458:0018:HT|23353789:0114:LC|23353789:0071:LC|23353789:0096:LC
P35154	P37465	SCPA	METG					21630458:0018:HT
P35154	P37510	SCPA	YYAN					21630458:0018:HT
P35154	P39216	SCPA	TLPA					21630458:0018:HT
P35154	P39764	SCPA	KINC					21630458:0018:HT
P35154	P42103	SCPA	YXAD		S14D			21630458:0018:HT
P35154	P71006	SCPA	ALBF					21630458:0018:HT
P35154	P96669	SCPA	YDEL					21630458:0018:HT
P35155	P35155	SCPB	SCPB					21630458:0018:HT
P35155	P51834	SCPB	SMC					12421306:0416:LC|12065423:0006:LC|12065423:0007:LC
P35160	P35160	RESA	RESA					18422485:0114:LC|16971393:0114:LC|15047692:0114:LC
P35164	P35164	RESE	RESE					PDB_4ZR7:0114:LC
P35536	P46344	FLIZ	PGPH					21630458:0018:HT
P35536	P71012	FLIZ	FRUA					21630458:0018:HT
P35536	P96706	FLIZ	YDGH					21630458:0018:HT
P36839	P96722	ARGD	YWQJ					21630458:0018:HT
P36946	P36946	RBSD	RBSD					12738765:0114:LC
P36949	Q9R9I1	RBSB	HTRB					21630458:0018:HT
P37104	P54521	YLXM	XSEA					21630458:0018:HT
P37104	P54522	YLXM	XSEB					21630458:0018:HT
P37455	P37455	SSBA	SSBA					30472092:0114:LC
P37455	P54521	SSBA	XSEA					21630458:0018:HT
P37468	P37468	RSMA	RSMA					30624914:0114:LC
P37469	P37469	DNAC	DNAC					21630458:0018:HT
P37469	P37941	DNAC	BFMBAB					21630458:0018:HT
P37469	P39782	DNAC	XKDC					21630458:0018:HT
P37469	P45910	DNAC	YQAM					21630458:0018:HT
P37469	P54521	DNAC	XSEA					21630458:0018:HT
P37471	P39798	DIVIC	XHLA					21630458:0018:HT
P37471	P45870	DIVIC	RACA					21630458:0018:HT
P37471	P45920	DIVIC	YQBD					21630458:0018:HT
P37471	P45931	DIVIC	YQBO					21630458:0018:HT
P37471	P46344	DIVIC	PGPH					21630458:0018:HT
P37471	P71012	DIVIC	FRUA					21630458:0018:HT
P37471	Q07867	DIVIC	FTSL					10844672:0415:LC|11994149:0018:LC|20644139:0014:LC|18621900:0416:LC|10844672:0018:LC
P37475	P37475	SPOIIE	SPOIIE					22115775:0114:LC|28527238:0114:LC
P37476	P39216	FTSH	TLPA					21630458:0018:HT
P37476	P39798	FTSH	XHLA					21630458:0018:HT
P37476	P45870	FTSH	RACA					21630458:0018:HT
P37476	P45920	FTSH	YQBD					21630458:0018:HT
P37476	P54423	FTSH	WPRA					21630458:0018:HT
P37478	P37478	WALR	WALR					PDB_2ZWM:0114:LC
P37486	P37486	YYBR	YYBR					22238377:0114:LC
P37487	P37487	PPAC	PPAC					17095506:0114:LC|11697905:0114:LC|15533045:0114:LC
P37496	P37496	YYBH	YYBH					PDB_2GXF:0114:LC
P37508	P37508	YYAP	YYAP					PDB_2GD9:0114:LC
P37514	P96706	YYAJ	YDGH					21630458:0018:HT
P37534	P37534	CSFB	CSFB					29526435:0114:LC
P37541	P54602	YAAT	YHCR					21630458:0018:HT
P37542	P37542	YABA	YABA					26615189:0114:LC|16461910:0071:LC|16461910:0029:LC|21630458:0018:HT|16461910:0018:LC|16461910:0808:LC|16461910:0030:LC
P37542	P39066	YABA	ACUB					21630458:0018:HT|16461910:0018:LC
P37542	P39214	YABA	MCPA					21630458:0018:HT
P37542	P39216	YABA	TLPA					21630458:0018:HT|16461910:0018:LC
P37542	P42111	YABA	YXAL		S14K/S14L			21630458:0018:HT
P37542	P96669	YABA	YDEL					21630458:0018:HT
P37551	P37551	PURR	PURR					12837784:0114:LC|12837783:0114:LC
P37552	P37552	YABJ	YABJ					10557275:0114:LC
P37562	P71051	YABT	YVEL					25374563:1112:LC|25278935:0018:LC
P37562	P96715	YABT	YWQC					25374563:1112:LC|25278935:0018:LC
P37562	P96717	YABT	YWQE					25374563:1112:LC|25278935:0018:LC
P37563	P37563	TILS	TILS					21630458:0018:HT
P37565	P37565	HSLO	HSLO					15458638:0114:LC
P37568	P45743	CTSR	DHBB					21630458:0018:HT
P37568	P71080	CTSR	YGAB					21630458:0018:HT
P37568	P94532	CTSR	CSTA					21630458:0018:HT
P37568	P96706	CTSR	YDGH					21630458:0018:HT
P37574	P37574	YACP	YACP					28363943:0114:LC
P37584	P37584	CSAA	CSAA					17372352:0114:LC
P37869	P37869	ENO	ENO					22198292:0114:LC
P37870	P37871	RPOB	RPOC					21630458:0018:HT
P37875	P71080	SPOVR	YGAB					21630458:0018:HT
P37945	P37945	LON1	LON1					20600124:0114:LC
P37949	P54459	LEPA	YQEN					21630458:0018:HT
P37954	P37954	UVRB	UVRB					22753105:0114:LC|17097086:0114:LC|16426634:0114:LC
P37957	P37957	ESTA	ESTA					22267088:0114:LC|26388426:0114:LC|21925508:0114:LC|18599073:0114:LC|11491291:0114:LC
P37958	P37958	MECA	MECA					PDB_3JTP:0114:LC
P37958	P40396	MECA	COMK					12028382:0091:LC|10447896:0107:LC
P37958	P80355	MECA	COMS					10361283:0019:LC|10361283:0030:LC|10447896:0107:LC|11703662:0228:LC
P37960	P37960	MRGA	MRGA					16893214:0114:LC
P37965	P71021	GLPQ	DIVIVA					21630458:0018:HT
P38424	P38424	ENGB	ENGB					15136032:0114:LC
P38491	P38491	YPFA	YPFA					29196522:0114:LC
P39070	P39070	CLPQ	CLPQ					15983416:0114:LC|10693812:0114:LC
P39072	P39072	GERM	GERM					30266596:0114:LC
P39119	P39119	CITA	CITA					PDB_2C6X:0114:LC
P39126	P39126	ICD	ICD					11290745:0114:LC
P39130	P39130	LPLD	LPLD					PDB_3FEF:0114:LC
P39131	P39131	MNAA	MNAA					16021622:0114:LC|PDB_4FKZ:0114:LC
P39140	P39140	DEOR	DEOR					24863636:0114:LC|24863636:0071:LC
P39142	P39142	PDP	PDP					PDB_5EP8:0114:LC|29633966:0114:LC
P39142	P42111	PDP	YXAL		S14K/S14L			21630458:0018:HT
P39146	P39146	COMFB	COMFB					25423369:0114:LC
P39209	P39214	TLPC	MCPA					21630458:0018:HT
P39209	P54521	TLPC	XSEA					21630458:0018:HT
P39214	P39216	MCPA	TLPA					21630458:0018:HT
P39214	P40408	MCPA	BTR					21630458:0018:HT
P39214	P54521	MCPA	XSEA					21630458:0018:HT
P39214	P96591	MCPA	YDAP					21630458:0018:HT
P39214	P96722	MCPA	YWQJ					21630458:0018:HT
P39216	P39216	TLPA	TLPA					21630458:0018:HT
P39216	P39810	TLPA	FLGK					21630458:0018:HT
P39216	P54394	TLPA	DING					21630458:0018:HT
P39579	P39579	DLTC	DLTC	IPA-3R	IPA-3R			26193422:0114:LC
P39583	P39583	YWAC	YWAC	IPA-7D	IPA-7D			29391580:0114:LC
P39583	Q9R9I1	YWAC	HTRB	IPA-7D				21630458:0018:HT
P39593	P39593	THIM	THIM	IPA-25D	IPA-25D			10891066:0114:LC
P39594	P39594	THIE	THIE	IPA-26D	IPA-26D			10350464:0114:LC|11513589:0114:LC
P39605	P39605	NFRA1	NFRA1	IPA-43D	IPA-43D			20727352:0114:LC
P39610	P39610	PDXK	PDXK	IPA-52R	IPA-52R			16978644:0114:LC
