Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P78920	Q9P3T6	P78920	RPS502	SPBC2D10.11C	SPAC328.10C	SPBC2D10.11C	SPAC328.10C	26771498:0018:HT
P78920	Q9P775	P78920	Q9P775	SPBC2D10.11C	SPBC1711.16	SPBC2D10.11C	SPBC1711.16	26771498:0018:HT
P78920	Q9P7B2	P78920	RPS802	SPBC2D10.11C	SPAC521.05	SPBC2D10.11C	SPAC521.05	26771498:0018:HT
P78920	Q9P7G0	P78920	Q9P7G0	SPBC2D10.11C	SPAC1142.04	SPBC2D10.11C	SPAC1142.04	26771498:0018:HT
P78920	Q9P7L8	P78920	SAP62	SPBC2D10.11C	SPBC21C3.05	SPBC2D10.11C	SPBC21C3.05	26771498:0018:HT
P78920	Q9P7W9	P78920	Q9P7W9	SPBC2D10.11C	SPBC1703.01C|SPBP4H10.22C	SPBC2D10.11C	SPBC1703.01C	26771498:0018:HT
P78920	Q9URT8	P78920	RPL3402	SPBC2D10.11C	SPCC1322.15	SPBC2D10.11C	SPCC1322.15	26771498:0018:HT
P78920	Q9US22	P78920	RPL1502	SPBC2D10.11C	SPAC1783.08C	SPBC2D10.11C	SPAC1783.08C	26771498:0018:HT
P78920	Q9UT56	P78920	RPS2601	SPBC2D10.11C	SPAC806.03C	SPBC2D10.11C	SPAC806.03C	26771498:0018:HT
P78920	Q9UTC6	P78920	ISU1	SPBC2D10.11C	SPAC227.13C	SPBC2D10.11C	SPAC227.13C	23695164:0018:HT|26771498:0018:HT
P78920	Q9UTF6	P78920	COX6	SPBC2D10.11C	SPAC1B2.04	SPBC2D10.11C	SPAC1B2.04	26771498:0018:HT
P78920	Q9UTG4	P78920	RPS2602	SPBC2D10.11C	SPAC1805.11C	SPBC2D10.11C	SPAC1805.11C	26771498:0018:HT
P78920	Q9UTI8	P78920	RPL42	SPBC2D10.11C	SPAC15E1.03	SPBC2D10.11C	SPAC15E1.03	26771498:0018:HT
P78920	Q9UTM1	P78920	Q9UTM1	SPBC2D10.11C	SPAC144.01	SPBC2D10.11C	SPAC144.01	26771498:0018:HT
P78921	P78921	CCT8	CCT8	SPBC337.05C	SPBC337.05C	SPBC337.05C	SPBC337.05C	26771498:0018:HT
P78937	P78937	SUA1	SUA1	SPBC27.08C|SPBC28F2.01C	SPBC27.08C|SPBC28F2.01C	SPBC27.08C	SPBC27.08C	23695164:0018:HT|26771498:0018:HT
P78953	P78953	MID1	MID1	SPCC4B3.15	SPCC4B3.15	SPCC4B3.15	SPCC4B3.15	25959226:0096:LC|25959226:0114:LC
P78962	Q09771	ATF21	ATF31	SPBC2F12.09C	SPAC22F3.02	SPBC2F12.09C	SPAC22F3.02	26771498:0018:HT
P78963	P78963	SKB1	SKB1	SPBC16H5.11C	SPBC16H5.11C	SPBC16H5.11C	SPBC16H5.11C	8943016:0018:LC|9660817:0018:LC|23615447:0018:LC
P78963	Q10149	SKB1	Q10149	SPBC16H5.11C	SPAC1D4.02C	SPBC16H5.11C	SPAC1D4.02C	26771498:0018:HT
P78965	P78965	PGR1	PGR1	PI039|SPBC17A3.07	PI039|SPBC17A3.07	SPBC17A3.07	SPBC17A3.07	26771498:0018:HT
P79005	P79005	TAZ1	TAZ1	SPAC16A10.07C	SPAC16A10.07C	SPAC16A10.07C	SPAC16A10.07C	20074552:0114:LC|26088418:0018:LC|26088418:0114:LC
P79007	P79007	HAP5	HAP5	SPBC3B8.02	SPBC3B8.02	SPBC3B8.02	SPBC3B8.02	26771498:0018:HT
P79007	Q9HFE5	HAP5	APM1	SPBC3B8.02	SPBP16F5.07	SPBC3B8.02	SPBP16F5.07	26771498:0018:HT
P79007	Q9HGP0	HAP5	PVG4	SPBC3B8.02	SPBC317.01	SPBC3B8.02	SPBC317.01	26771498:0018:HT
P79007	Q9P6P7	HAP5	Q9P6P7	SPBC3B8.02	SPAC644.16	SPBC3B8.02	SPAC644.16	26771498:0018:HT
P79007	Q9P7R5	HAP5	GFH1	SPBC3B8.02	SPBC211.06	SPBC3B8.02	SPBC211.06	26771498:0018:HT
P79007	Q9P805	HAP5	DCP1	SPBC3B8.02	SPBC3B9.21	SPBC3B8.02	SPBC3B9.21	26771498:0018:HT
P79007	Q9Y709	HAP5	SKP1	SPBC3B8.02	SPBC409.05	SPBC3B8.02	SPBC409.05	26771498:0018:HT
P79065	P79065	TIP1	TIP1	SPAC3C7.12	SPAC3C7.12	SPAC3C7.12	SPAC3C7.12	26771498:0018:HT|16951255:0018:LC
P79065	P87061	TIP1	TEA1	SPAC3C7.12	SPCC1223.06	SPAC3C7.12	SPCC1223.06	23695164:0018:HT|23615447:0018:LC|16951255:0018:LC|15809031:0018:LC|15184402:0018:LC|15809031:0019:LC|15809031:0007:LC|26771498:0018:HT|15184402:0004:LC
P79065	Q10113	TIP1	MAL3	SPAC3C7.12	SPAC18G6.15	SPAC3C7.12	SPAC18G6.15	16951255:0018:LC|18059460:0071:LC
P79065	Q92349	TIP1	MUG79	SPAC3C7.12	SPAC6G9.04	SPAC3C7.12	SPAC6G9.04	26771498:0018:HT
P79081	P79081	ATS1	ATS1	SPAC1002.07C	SPAC1002.07C	SPAC1002.07C	SPAC1002.07C	26771498:0018:HT
P87027	Q09825	SPG1	SAD1	SPAC1565.06C	SPBC12D12.01|SPBC16H5.01C	SPAC1565.06C	SPBC12D12.01	26771498:0018:HT
P87027	Q10066	SPG1	ARU1	SPAC1565.06C	SPAC3H1.07	SPAC1565.06C	SPAC3H1.07	26771498:0018:HT
P87027	Q10951	SPG1	BYR4	SPAC1565.06C	SPAC222.10C	SPAC1565.06C	SPAC222.10C	9742395:0419:LC|26771498:0018:HT|9742395:0096:LC|9638658:0018:LC|9742395:0018:LC
P87027	Q9UT46	SPG1	MOC3	SPAC1565.06C	SPAC821.07C	SPAC1565.06C	SPAC821.07C	26771498:0018:HT
P87027	Q9UT53	SPG1	Q9UT53	SPAC1565.06C	SPAC806.06C	SPAC1565.06C	SPAC806.06C	26771498:0018:HT
P87050	Q09762	CDR2	Q09762	SPAC57A10.02	SPAC24H6.08	SPAC57A10.02	SPAC24H6.08	26771498:0018:HT
P87053	Q9Y709	POF1	SKP1	SPAC57A10.05C	SPBC409.05	SPAC57A10.05C	SPBC409.05	11820777:0018:LC|15147268:0006:LC|26771498:0018:HT|15147268:0004:LC
P87060	Q11118	POP1	WOS2	SPBC1718.01|SPBC2G2.18	SPAC9E9.13	SPBC1718.01	SPAC9E9.13	26771498:0018:HT
P87060	Q9Y709	POP1	SKP1	SPBC1718.01|SPBC2G2.18	SPBC409.05	SPBC1718.01	SPBC409.05	15147268:0006:LC|12167173:0006:LC|12167173:0004:LC|15147268:0004:LC
P87061	P87061	TEA1	TEA1	SPCC1223.06	SPCC1223.06	SPCC1223.06	SPCC1223.06	23673619:0018:LC|23615447:0018:LC
P87074	P87074	CRB2	CRB2	SPBC342.05	SPBC342.05	SPBC342.05	SPBC342.05	15229228:0018:LC|18676809:0114:LC|15229228:0096:LC|18676809:0096:LC|15229228:0676:LC|15229228:0004:LC
P87117	P87117	ATG6	ATG6	SPAC20G8.10C|SPAC3A12.01C	SPAC20G8.10C|SPAC3A12.01C	SPAC20G8.10C	SPAC20G8.10C	26771498:0018:HT
P87117	P87127	ATG6	ATP11	SPAC20G8.10C|SPAC3A12.01C	SPAC3A12.12	SPAC20G8.10C	SPAC3A12.12	26771498:0018:HT
P87117	Q09870	ATG6	Q09870	SPAC20G8.10C|SPAC3A12.01C	SPAC12G12.06C	SPAC20G8.10C	SPAC12G12.06C	26771498:0018:HT
P87117	Q9P7G0	ATG6	Q9P7G0	SPAC20G8.10C|SPAC3A12.01C	SPAC1142.04	SPAC20G8.10C	SPAC1142.04	26771498:0018:HT
P87117	Q9Y7S8	ATG6	Q9Y7S8	SPAC20G8.10C|SPAC3A12.01C	SPCC2H8.05C|SPCC63.01C	SPAC20G8.10C	SPCC2H8.05C	26771498:0018:HT
P87121	Q10149	TAF2	Q10149	SPAC3A12.05C	SPAC1D4.02C	SPAC3A12.05C	SPAC1D4.02C	26771498:0018:HT
P87123	Q02061	RPB11	RPB2	SPAC3A12.07	SPAC23G3.01|SPAC521.06	SPAC3A12.07	SPAC23G3.01	9325316:0401:LC|9642054:0047:LC
P87126	Q9USX8	CWF2	LEA1	SPAC3A12.11C	SPBC1861.08C	SPAC3A12.11C	SPBC1861.08C	26771498:0018:HT
P87127	Q09763	ATP11	GEF1	SPAC3A12.12	SPAC24H6.09	SPAC3A12.12	SPAC24H6.09	26771498:0018:HT
P87127	Q09908	ATP11	PHF2	SPAC3A12.12	SPAC30D11.08C	SPAC3A12.12	SPAC30D11.08C	26771498:0018:HT
P87127	Q10186	ATP11	Q10186	SPAC3A12.12	SPAC3F10.12C	SPAC3A12.12	SPAC3F10.12C	26771498:0018:HT
P87127	Q9P7I3	ATP11	MDV1	SPAC3A12.12	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC3A12.12	SPAC664.15	23695164:0018:HT|26771498:0018:HT
P87127	Q9P7Q4	ATP11	SEC18	SPAC3A12.12	SPAC1834.11C	SPAC3A12.12	SPAC1834.11C	26771498:0018:HT
P87127	Q9Y7S0	ATP11	Q9Y7S0	SPAC3A12.12	SPCC569.01C	SPAC3A12.12	SPCC569.01C	26771498:0018:HT
P87136	P87136	P87136	P87136	SPAC57A7.05	SPAC57A7.05	SPAC57A7.05	SPAC57A7.05	26771498:0018:HT
P87143	P87143	P87143	P87143	SPAC57A7.13	SPAC57A7.13	SPAC57A7.13	SPAC57A7.13	26771498:0018:HT
P87143	Q10193	P87143	SRP1	SPAC57A7.13	SPBC11C11.08	SPAC57A7.13	SPBC11C11.08	26771498:0018:HT
P87143	Q9USN1	P87143	SNX12	SPAC57A7.13	SPCC16A11.04	SPAC57A7.13	SPCC16A11.04	26771498:0018:HT
P87152	P87152	SPT7	SPT7	SPBC25H2.11C	SPBC25H2.11C	SPBC25H2.11C	SPBC25H2.11C	26771498:0018:HT
P87176	Q9UT72	SLX8	RFP2	SPBC3D6.11C	SPAC343.18	SPBC3D6.11C	SPAC343.18	17762865:0007:LC|17762865:0096:LC|17762864:0018:LC
P87215	Q12381	DIM1	PRP1	SPCC16A11.05C	SPBC6B1.07	SPCC16A11.05C	SPBC6B1.07	15755920:0004:LC|15755920:0018:LC|26771498:0018:HT
P87216	P87216	VIP1	VIP1	SPAC10F6.06	SPAC10F6.06	SPAC10F6.06	SPAC10F6.06	26771498:0018:HT
P87216	Q10305	VIP1	GDI1	SPAC10F6.06	SPAC22H10.12C	SPAC10F6.06	SPAC22H10.12C	26771498:0018:HT
P87216	Q9UU91	VIP1	YOP1	SPAC10F6.06	SPCC830.08C	SPAC10F6.06	SPCC830.08C	26771498:0018:HT
P87231	Q09170	MUS81	CDS1	SPCC4G3.05C	SPCC18B5.11C	SPCC4G3.05C	SPCC18B5.11C	26771498:0018:HT|21084840:0415:LC
P87233	P87233	PHF1	PHF1	SPCC4G3.07C	SPCC4G3.07C	SPCC4G3.07C	SPCC4G3.07C	26771498:0018:HT
P87242	P87242	P87242	P87242	SPCC4G3.17	SPCC4G3.17	SPCC4G3.17	SPCC4G3.17	23695164:0018:HT|26771498:0018:HT
P87243	P87243	RIX1	RIX1	SPCC4G3.18	SPCC4G3.18	SPCC4G3.18	SPCC4G3.18	26771498:0018:HT
P87245	Q09825	KMS1	SAD1	SPAC3A11.05C	SPBC12D12.01|SPBC16H5.01C	SPAC3A11.05C	SPBC12D12.01	14655046:0018:LC|16111942:0018:LC
P87297	Q9HDZ6	DAD1	DAM1	SPAC16A10.05C	SPAC589.08C	SPAC16A10.05C	SPAC589.08C	26771498:0018:HT|23695164:0018:HT
P87306	P87310	MED17	MED10	SPBC31F10.04C	SPBC31F10.09C	SPBC31F10.04C	SPBC31F10.09C	11572939:0091:LC|10625684:0091:LC
P87306	Q10477	MED17	MED27	SPBC31F10.04C	SPAC17C9.05C	SPBC31F10.04C	SPAC17C9.05C	11572939:0091:LC|15356001:0226:LC|11572939:0401:LC
P87309	Q09150	MDE2	REC14	SPBC31F10.08	SPBC32F12.02	SPBC31F10.08	SPBC32F12.02	22841486:0018:LC|20364342:0018:LC|22841486:0096:LC|22841486:0004:LC
P87310	Q02061	MED10	RPB2	SPBC31F10.09C	SPAC23G3.01|SPAC521.06	SPBC31F10.09C	SPAC23G3.01	11572939:0091:LC|10625684:0091:LC
P87310	Q09191	MED10	RPB5	SPBC31F10.09C	SPAC23C4.15	SPBC31F10.09C	SPAC23C4.15	11572939:0091:LC|10625684:0091:LC
P87310	Q09696	MED10	MED1	SPBC31F10.09C	SPAC2F7.04	SPBC31F10.09C	SPAC2F7.04	11572939:0091:LC|10625684:0091:LC
P87310	Q10477	MED10	MED27	SPBC31F10.09C	SPAC17C9.05C	SPBC31F10.09C	SPAC17C9.05C	11572939:0091:LC|10625684:0091:LC
P87310	Q9P7Y4	MED10	MED14	SPBC31F10.09C	SPBC1A4.10C|SPBP23A10.01C	SPBC31F10.09C	SPBC1A4.10C	11572939:0091:LC|10625684:0091:LC
P87310	Q9US45	MED10	MED6	SPBC31F10.09C	SPAC1002.15C	SPBC31F10.09C	SPAC1002.15C	11572939:0091:LC|10625684:0091:LC
P87310	Q9UT68	MED10	Q9UT68	SPBC31F10.09C	SPCC4F11.03C	SPBC31F10.09C	SPCC4F11.03C	26771498:0018:HT
P87310	Q9Y821	MED10	MED4	SPBC31F10.09C	SPBC1105.06	SPBC31F10.09C	SPBC1105.06	11572939:0091:LC|10625684:0091:LC
P87311	Q9URT4	P87311	AMS2	SPBC31F10.10C	SPCC290.04|SPCC4F11.01	SPBC31F10.10C	SPCC290.04	26771498:0018:HT
P87312	Q09908	CWF4	PHF2	SPBC31F10.11C	SPAC30D11.08C	SPBC31F10.11C	SPAC30D11.08C	26771498:0018:HT
P87313	P87313	TMA20	TMA20	SPBC31F10.12	SPBC31F10.12	SPBC31F10.12	SPBC31F10.12	26771498:0018:HT
P87314	P87314	HIP1	HIP1	SPBC31F10.13C	SPBC31F10.13C	SPBC31F10.13C	SPBC31F10.13C	18334479:0114:LC
P87317	Q10082	P87317	Q10082	SPBC31F10.16	SPAC11D3.03C	SPBC31F10.16	SPAC11D3.03C	26771498:0018:HT
P87317	Q92357	P87317	CFR1	SPBC31F10.16	SPAC6G9.12	SPBC31F10.16	SPAC6G9.12	26771498:0018:HT
P87317	Q9USL6	P87317	Q9USL6	SPBC31F10.16	SPCC18B5.05C	SPBC31F10.16	SPCC18B5.05C	26771498:0018:HT
P87323	P87323	MCS4	MCS4	SPBC887.10	SPBC887.10	SPBC887.10	SPBC887.10	23695164:0018:HT|26771498:0018:HT
P87323	Q9Y7T8	MCS4	PUP3	SPBC887.10	SPCC63.12C	SPBC887.10	SPCC63.12C	26771498:0018:HT
Q01112	Q09763	CDC42	GEF1	SPAC110.03	SPAC24H6.09	SPAC110.03	SPAC24H6.09	12529446:0007:LC|17363901:0004:LC|17363901:0071:LC|12972551:0007:LC|12529446:0415:LC|17363901:0096:LC|12529446:0004:LC|12972551:0018:LC|12972551:0004:LC|12529446:0018:LC
Q02088	Q02088	CDC8	CDC8	SPAC27F1.02C	SPAC27F1.02C	SPAC27F1.02C	SPAC27F1.02C	26771498:0018:HT
Q02088	Q10149	CDC8	Q10149	SPAC27F1.02C	SPAC1D4.02C	SPAC27F1.02C	SPAC1D4.02C	26771498:0018:HT
Q02088	Q92349	CDC8	MUG79	SPAC27F1.02C	SPAC6G9.04	SPAC27F1.02C	SPAC6G9.04	26771498:0018:HT
Q02099	Q09170	RAD3	CDS1	SPBC216.05	SPCC18B5.11C	SPBC216.05	SPCC18B5.11C	11313465:0415:LC|9857181:0004:LC|9857181:0415:LC|24663817:0415:LC
Q02099	Q9P7T4	RAD3	MRC1	SPBC216.05	SPAC694.06C	SPBC216.05	SPAC694.06C	14585996:0428:LC|14585996:0415:LC|21099360:0415:LC
Q03392	Q03392	PCN1	PCN1	SPBC16D10.09	SPBC16D10.09	SPBC16D10.09	SPBC16D10.09	26771498:0018:HT|10698951:0018:LC|7780738:0018:LC
Q04635	Q04635	ESC1	ESC1	SPAC56F8.16	SPAC56F8.16	SPAC56F8.16	SPAC56F8.16	26771498:0018:HT
Q04635	Q09911	ESC1	Q09911	SPAC56F8.16	SPAC30D11.14C	SPAC56F8.16	SPAC30D11.14C	26771498:0018:HT
Q07538	Q12381	PRP4	PRP1	SPCC777.14	SPBC6B1.07	SPCC777.14	SPBC6B1.07	11252721:0415:LC|11252721:0018:LC|20007600:0415:LC
Q09100	Q9HGP4	RNP24	Q9HGP4	SPAC3G6.04	SPAC631.02	SPAC3G6.04	SPAC631.02	26771498:0018:HT
Q09170	Q9P7T4	CDS1	MRC1	SPCC18B5.11C	SPAC694.06C	SPCC18B5.11C	SPAC694.06C	14585996:0018:LC|11715017:0018:LC|15173168:0018:LC
Q09170	Q9USX3	CDS1	RAD60	SPCC18B5.11C	SPBC1921.02	SPCC18B5.11C	SPBC1921.02	12897162:0018:LC|19755492:0415:LC|12897162:0004:LC|16880212:0004:LC|12897162:0096:LC|16880212:0415:LC|16880212:0096:LC
Q09176	Q10451	Q09176	PPR5	SPAP8A3.06	SPAC1093.01|SPAC12B10.18	SPAP8A3.06	SPAC1093.01	26771498:0018:HT
Q09181	Q9P3U1	STE13	Q9P3U1	SPBC776.09	SPAC328.05	SPBC776.09	SPAC328.05	26771498:0018:HT
Q09181	Q9P789	STE13	Q9P789	SPBC776.09	SPBP35G2.14	SPBC776.09	SPBP35G2.14	26771498:0018:HT
Q09190	Q09190	PCD1	PCD1	SPAC1556.04C	SPAC1556.04C	SPAC1556.04C	SPAC1556.04C	26771498:0018:HT
Q09190	Q92368	PCD1	RCD1	SPAC1556.04C	SPAC29B12.06C	SPAC1556.04C	SPAC29B12.06C	26771498:0018:HT
Q09190	Q9P785	PCD1	Q9P785	SPAC1556.04C	SPBC1711.05	SPAC1556.04C	SPBC1711.05	26771498:0018:HT
Q09196	Q9Y7U7	CDC4	SND1	SPAP8A3.08	SPCC645.08C	SPAP8A3.08	SPCC645.08C	26771498:0018:HT
Q09672	Q09672	Q09672	Q09672	SPAC5H10.09C	SPAC5H10.09C	SPAC5H10.09C	SPAC5H10.09C	23695164:0018:HT|26771498:0018:HT
Q09673	Q09673	PAN6	PAN6	SPAC5H10.08C	SPAC5H10.08C	SPAC5H10.08C	SPAC5H10.08C	26771498:0018:HT
Q09677	Q09677	Q09677	Q09677	SPAC5H10.05C	SPAC5H10.05C	SPAC5H10.05C	SPAC5H10.05C	26771498:0018:HT
Q09682	Q10186	Q09682	Q10186	SPAC13C5.01C|SPAC31A2.17C	SPAC3F10.12C	SPAC13C5.01C	SPAC3F10.12C	26771498:0018:HT
Q09682	Q9P7Q4	Q09682	SEC18	SPAC13C5.01C|SPAC31A2.17C	SPAC1834.11C	SPAC13C5.01C	SPAC1834.11C	26771498:0018:HT
Q09682	Q9UT46	Q09682	MOC3	SPAC13C5.01C|SPAC31A2.17C	SPAC821.07C	SPAC13C5.01C	SPAC821.07C	26771498:0018:HT
Q09682	Q9Y7Y1	Q09682	SGM1	SPAC13C5.01C|SPAC31A2.17C	SPBC365.07C	SPAC13C5.01C	SPBC365.07C	26771498:0018:HT
Q09683	Q9UUE0	RAD32	Q9UUE0	SPAC13C5.07	SPBC17G9.12C	SPAC13C5.07	SPBC17G9.12C	26771498:0018:HT
Q09683	Q9UUG1	RAD32	Q9UUG1	SPAC13C5.07	SPAC926.08C	SPAC13C5.07	SPAC926.08C	26771498:0018:HT
Q09690	Q09690	POM1	POM1	SPAC2F7.03C	SPAC2F7.03C	SPAC2F7.03C	SPAC2F7.03C	21703453:0424:LC|21703453:0415:LC|24982431:0415:LC|26150232:0415:LC
Q09695	Q7LKV1	Q09695	Q7LKV1	SPAC2F7.02C	SPAC20H4.08	SPAC2F7.02C	SPAC20H4.08	23695164:0018:HT|26771498:0018:HT
Q09695	Q8WZJ8	Q09695	RPC31	SPAC2F7.02C	SPBC839.12	SPAC2F7.02C	SPBC839.12	26771498:0018:HT
Q09695	Q9P7D3	Q09695	Q9P7D3	SPAC2F7.02C	SPBP4H10.16C	SPAC2F7.02C	SPBP4H10.16C	26771498:0018:HT
Q09707	Q09707	Q09707	Q09707	SPAC18B11.09C	SPAC18B11.09C	SPAC18B11.09C	SPAC18B11.09C	26771498:0018:HT
Q09715	Q09715	TUP11	TUP11	SPAC18B11.10	SPAC18B11.10	SPAC18B11.10	SPAC18B11.10	26771498:0018:HT
Q09728	Q09728	CUF1	CUF1	SPAC31A2.11C	SPAC31A2.11C	SPAC31A2.11C	SPAC31A2.11C	23695164:0018:HT|26771498:0018:HT
Q09729	Q9UT60	Q09729	DHD1	SPAC31A2.12	SPAC513.06C	SPAC31A2.12	SPAC513.06C	26771498:0018:HT
Q09735	Q09735	Q09735	Q09735	SPAC13A11.05	SPAC13A11.05	SPAC13A11.05	SPAC13A11.05	26771498:0018:HT
Q09741	Q09741	Q09741	Q09741	SPBC12C2.07C	SPBC12C2.07C	SPBC12C2.07C	SPBC12C2.07C	23695164:0018:HT|26771498:0018:HT
Q09745	Q09745	Q09745	Q09745	SPBC12C2.04	SPBC12C2.04	SPBC12C2.04	SPBC12C2.04	26771498:0018:HT
Q09746	Q09746	BZZ1	BZZ1	SPBC12C2.05C	SPBC12C2.05C	SPBC12C2.05C	SPBC12C2.05C	26771498:0018:HT
Q09747	Q09747	DBP5	DBP5	SPBC12C2.06	SPBC12C2.06	SPBC12C2.06	SPBC12C2.06	26771498:0018:HT|19281819:0114:LC
Q09748	Q09748	DNM1	DNM1	SPBC12C2.08	SPBC12C2.08	SPBC12C2.08	SPBC12C2.08	26771498:0018:HT
Q09755	Q09755	Q09755	Q09755	SPAC24H6.10C	SPAC24H6.10C	SPAC24H6.10C	SPAC24H6.10C	26771498:0018:HT
Q09755	Q9Y821	Q09755	MED4	SPAC24H6.10C	SPBC1105.06	SPAC24H6.10C	SPBC1105.06	26771498:0018:HT
Q09758	Q9P7F8	Q09758	GET3	SPAC24H6.01C|SPAPB21F2.01	SPAC1142.06	SPAC24H6.01C	SPAC1142.06	26771498:0018:HT
Q09762	Q10186	Q09762	Q10186	SPAC24H6.08	SPAC3F10.12C	SPAC24H6.08	SPAC3F10.12C	26771498:0018:HT
Q09763	Q09763	GEF1	GEF1	SPAC24H6.09	SPAC24H6.09	SPAC24H6.09	SPAC24H6.09	26771498:0018:HT
Q09763	Q09870	GEF1	Q09870	SPAC24H6.09	SPAC12G12.06C	SPAC24H6.09	SPAC12G12.06C	26771498:0018:HT
Q09763	Q92349	GEF1	MUG79	SPAC24H6.09	SPAC6G9.04	SPAC24H6.09	SPAC6G9.04	26771498:0018:HT
Q09763	Q9P7I3	GEF1	MDV1	SPAC24H6.09	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC24H6.09	SPAC664.15	26771498:0018:HT
Q09763	Q9USP9	GEF1	Q9USP9	SPAC24H6.09	SPBC902.04	SPAC24H6.09	SPBC902.04	26771498:0018:HT
Q09769	Q9P7I3	PIM1	MDV1	SPAC22F3.06C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC22F3.06C	SPAC664.15	26771498:0018:HT
Q09770	Q09770	Q09770	Q09770	SPAC1296.01C|SPAC22F3.01	SPAC1296.01C|SPAC22F3.01	SPAC1296.01C	SPAC1296.01C	26771498:0018:HT
Q09793	Q9URY2	NUP45	ALP7	SPAC22G7.09C	SPAC890.02C	SPAC22G7.09C	SPAC890.02C	26771498:0018:HT
Q09801	Q9UTD1	Q09801	YTH1	SPAC22G7.10	SPAC227.08C	SPAC22G7.10	SPAC227.08C	26771498:0018:HT
Q09802	Q9P7I3	Q09802	MDV1	SPAC22G7.11C|SPAC4G8.01C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC22G7.11C	SPAC664.15	26771498:0018:HT
Q09811	Q09811	RQH1	RQH1	SPAC2G11.12	SPAC2G11.12	SPAC2G11.12	SPAC2G11.12	26771498:0018:HT
Q09811	Q09870	RQH1	Q09870	SPAC2G11.12	SPAC12G12.06C	SPAC2G11.12	SPAC12G12.06C	26771498:0018:HT
Q09811	Q10160	RQH1	RMI1	SPAC2G11.12	SPAC26A3.03C	SPAC2G11.12	SPAC26A3.03C	26771498:0018:HT
Q09811	Q92349	RQH1	MUG79	SPAC2G11.12	SPAC6G9.04	SPAC2G11.12	SPAC6G9.04	26771498:0018:HT
Q09811	Q92372	RQH1	SSB1	SPAC2G11.12	SPBC660.13C	SPAC2G11.12	SPBC660.13C	26771498:0018:HT
Q09811	Q9HDT8	RQH1	Q9HDT8	SPAC2G11.12	SPCP20C8.01C	SPAC2G11.12	SPCP20C8.01C	26771498:0018:HT
Q09811	Q9Y7S0	RQH1	Q9Y7S0	SPAC2G11.12	SPCC569.01C	SPAC2G11.12	SPCC569.01C	26771498:0018:HT
Q09816	Q09816	Q09816	Q09816	SPAC16C9.02C	SPAC16C9.02C	SPAC16C9.02C	SPAC16C9.02C	26771498:0018:HT
Q09817	Q9P7I3	NMD3	MDV1	SPAC16C9.03	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPAC16C9.03	SPAC664.15	26771498:0018:HT
Q09824	Q9P7I3	REP2	MDV1	SPBC2F12.11C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPBC2F12.11C	SPAC664.15	26771498:0018:HT
Q09825	Q09825	SAD1	SAD1	SPBC12D12.01|SPBC16H5.01C	SPBC12D12.01|SPBC16H5.01C	SPBC12D12.01	SPBC12D12.01	14655046:0018:LC|23695164:0018:HT|26771498:0018:HT|21880100:0018:LC
Q09825	Q10109	SAD1	LEM2	SPBC12D12.01|SPBC16H5.01C	SPAC18G6.10	SPBC12D12.01	SPAC18G6.10	21880100:0018:LC|26771498:0018:HT
Q09825	Q10322	SAD1	DMA1	SPBC12D12.01|SPBC16H5.01C	SPAC17G8.10C	SPBC12D12.01	SPAC17G8.10C	23695164:0018:HT|26771498:0018:HT
Q09825	Q92349	SAD1	MUG79	SPBC12D12.01|SPBC16H5.01C	SPAC6G9.04	SPBC12D12.01	SPAC6G9.04	26771498:0018:HT
Q09825	Q9HFE5	SAD1	APM1	SPBC12D12.01|SPBC16H5.01C	SPBP16F5.07	SPBC12D12.01	SPBP16F5.07	14655046:0018:LC|26771498:0018:HT
Q09825	Q9P7B3	SAD1	Q9P7B3	SPBC12D12.01|SPBC16H5.01C	SPAC521.04C	SPBC12D12.01	SPAC521.04C	26771498:0018:HT
Q09825	Q9URX8	SAD1	Q9URX8	SPBC12D12.01|SPBC16H5.01C	SPAC890.06	SPBC12D12.01	SPAC890.06	26771498:0018:HT
Q09825	Q9USH7	SAD1	PSY1	SPBC12D12.01|SPBC16H5.01C	SPCC825.03C	SPBC12D12.01	SPCC825.03C	26771498:0018:HT
Q09825	Q9UT30	SAD1	BRR6	SPBC12D12.01|SPBC16H5.01C	SPAC8F11.06	SPBC12D12.01	SPAC8F11.06	26771498:0018:HT
Q09825	Q9UU82	SAD1	ARE2	SPBC12D12.01|SPBC16H5.01C	SPCP1E11.05C	SPBC12D12.01	SPCP1E11.05C	26771498:0018:HT
Q09826	Q9HE05	SDS23	UFD2	SPBC646.13	SPAC145.04|SPAC20H4.10	SPBC646.13	SPAC20H4.10	23640764:0004:LC|23640764:0018:LC|23640764:0096:LC|19682301:0018:LC
Q09830	Q9P7K8	Q09830	SPT4	SPAC4G8.04	SPBC21C3.16C	SPAC4G8.04	SPBC21C3.16C	26771498:0018:HT
Q09844	Q09844	Q09844	Q09844	SPAC23D3.03C	SPAC23D3.03C	SPAC23D3.03C	SPAC23D3.03C	26771498:0018:HT|26771498:0090:HT
